...1,KODE,NAMA FASKES,JUMLAH PESERTA KB BARU,1 BULANAN,3 BULANAN KOMBINASI,3 BULANAN PROGESTIN,KOMBINASI,PROGESTIN,KONDOM,1 BATANG,2 BATANG,IUD,VASEKTOMI,TUBEKTOMI,BULAN,KABUPATEN,KECAMATAN,TAHUN
1420,7602022,Puskesmas Ranga- Ranga,2,0,1,1,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU,KALUKKU,2024
1441,7604018,PUSKESMAS PAMBUSUANG,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,POLEWALI MANDAR,BALANIPA,2024
1457,7603020,RUMAH SAKIT BANUA MAMASE,6,0,0,4,0,0,0,0,1,1,0,0,FEBRUARI,MAMASA,MAMASA,2024
1473,760301401,PUSTU TAWALIAN TIMUR,3,0,0,0,3,0,0,0,0,0,0,0,FEBRUARI,MAMASA,TAWALIAN,2024
1482,760404703,PUSTU TAKATIDUNG,6,0,0,3,3,0,0,0,0,0,0,0,FEBRUARI,POLEWALI MANDAR,POLEWALI,2024
1491,7604034,PUSKESMAS BATUPANGA,4,0,0,2,0,0,0,0,2,0,0,0,FEBRUARI,POLEWALI MANDAR,LUYO,2024
1498,760403417,PUSTU BATUPANGA DAALA,2,0,1,0,1,0,0,0,0,0,0,0,FEBRUARI,POLEWALI MANDAR,LUYO,2024
1539,7604020,PUSKESMAS LIMBORO,2,0,0,1,0,0,0,0,1,0,0,0,FEBRUARI,POLEWALI MANDAR,LIMBORO,2024
1565,7601001,UPT PUSKESMAS SARJO,5,0,0,5,0,0,0,0,0,0,0,0,FEBRUARI,PASANGKAYU,SARJO,2024
1570,7604023,PUSKESMAS MATANGNGA,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,POLEWALI MANDAR,MATANGNGA,2024
1579,7601015,UPT PUSKESMAS DURIPOKU,1,0,0,0,0,0,0,0,1,0,0,0,FEBRUARI,PASANGKAYU,DURIPOKU,2024
1593,7601004,UPT PUSKESMAS PASANGKAYU 1,6,0,0,2,0,0,0,0,4,0,0,0,FEBRUARI,PASANGKAYU,PASANGKAYU,2024
1596,7601016,RSUD Kabupaten Pasangkayu,40,0,0,0,5,0,0,0,0,21,0,14,FEBRUARI,PASANGKAYU,PASANGKAYU,2024
1607,760100804,POSKESDES BAMBAKORO,1,0,0,1,0,0,0,0,0,0,0,0,FEBRUARI,PASANGKAYU,LARIANG,2024
1611,760403803,PUSTU PATAMPANUA,8,0,2,5,0,0,0,0,1,0,0,0,FEBRUARI,POLEWALI MANDAR,MATAKALI,2024
1620,760101404,Polindes Tabalia,1,0,0,0,0,0,0,0,1,0,0,0,FEBRUARI,PASANGKAYU,DAPURANG,2024
1644,760600203,Poskesdes Tritunggal,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU TENGAH,PANGALE,2024
1646,760600106,Pustu Kuo,1,0,0,1,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU TENGAH,PANGALE,2024
1649,760600205,Poskesdes Lamba- lamba,1,0,0,1,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU TENGAH,PANGALE,2024
1650,760600204,Pustu Kombiling,1,0,0,1,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU TENGAH,PANGALE,2024
1659,7606010,Puskesmas lara,3,0,0,1,0,0,0,0,2,0,0,0,FEBRUARI,MAMUJU TENGAH,KAROSSA,2024
1672,760601002,pustu salubiro,1,0,0,0,1,0,0,0,0,0,0,0,FEBRUARI,MAMUJU TENGAH,KAROSSA,2024
1681,7601011,UPT PUSKESMAS BARAS 2,5,0,0,0,0,0,0,0,5,0,0,0,FEBRUARI,PASANGKAYU,BARAS,2024
1684,760101103,Pustu Towoni,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,PASANGKAYU,BARAS,2024
1689,760100207,PUSTU BAMBAIRA,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,PASANGKAYU,BAMBAIRA,2024
1707,7606007,PUSKESMAS TOPOYO,1,0,0,0,0,0,0,0,1,0,0,0,FEBRUARI,MAMUJU TENGAH,TOPOYO,2024
1719,760600804,PUSTU TABOLANG,1,0,0,0,0,0,0,0,1,0,0,0,FEBRUARI,MAMUJU TENGAH,TOPOYO,2024
1725,760600801,PUSTU BAMBAMANURUNG,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU TENGAH,TOPOYO,2024
1735,760100313,Pustu Sawi,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,PASANGKAYU,BAMBALAMOTU,2024
1737,760100307,Poskesdes Hikma,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,PASANGKAYU,BAMBALAMOTU,2024
1743,760100302,Pustu Kalola,2,0,2,0,0,0,0,0,0,0,0,0,FEBRUARI,PASANGKAYU,BAMBALAMOTU,2024
1754,760600402,PKD KM 10,0,0,0,0,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU TENGAH,BUDONG-BUDONG,2024
1763,760600404,pustu barakkang,1,0,1,0,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU TENGAH,BUDONG-BUDONG,2024
1767,7603015,PUSKESMAS RANTEBULAHAN TIMUR,1,0,0,0,0,0,1,0,0,0,0,0,FEBRUARI,MAMASA,RANTEBULAHAN TIMUR,2024
1776,7603019,RSUD KONDO SAPATA,1,0,0,0,1,0,0,0,0,0,0,0,FEBRUARI,MAMASA,BALLA,2024
1792,760500604,Poskesdes Waigamo,1,0,0,1,0,0,0,0,0,0,0,0,FEBRUARI,MAJENE,TAMMERODO SENDANA,2024
1825,7602005,PUSKESMAS RANGAS,6,0,1,0,1,0,1,1,0,0,0,2,FEBRUARI,MAMUJU,SIMBORO,2024
1826,760200501,PUSKESDES SESE SELATAN,1,0,0,0,1,0,0,0,0,0,0,0,FEBRUARI,MAMUJU,SIMBORO,2024
1834,760200407,POSKESDES PATIDDI,1,1,0,0,0,0,0,0,0,0,0,0,FEBRUARI,MAMUJU,SIMBORO,2024
1837,7604021,PUSKESMAS TUTALLU,1,0,0,0,0,0,0,0,1,0,0,0,MARET,POLEWALI MANDAR,ALLU,2024
1839,760402103,POSKESDES PAO - PAO,0,0,0,0,0,0,0,0,0,0,0,0,MARET,POLEWALI MANDAR,ALLU,2024
1849,760501002,PUSTU ULUMANDA,3,0,0,0,3,0,0,0,0,0,0,0,MARET,MAJENE,ULUMANDA,2024
1861,7605011,PKM SENDANA II,16,0,0,0,0,0,0,3,13,0,0,0,MARET,MAJENE,TUBO SENDANA,2024
1862,760501108,"PRAKTEK MANDIRI BIDAN NURAENI, S.ST,",0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAJENE,TUBO SENDANA,2024
1873,7602020,Puskesmas Tampa Padang,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU,KALUKKU,2024
1880,7602022,Puskesmas Ranga- Ranga,1,0,0,1,0,0,0,0,0,0,0,0,MARET,MAMUJU,KALUKKU,2024
1918,7602030,PKM Bonehau Mesa Kada,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU,BONEHAU,2024
1925,760300608,PUSTU TABONE,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,SUMARORONG,2024
1946,760403705,Poskesdes Pulliwa,0,0,0,0,0,0,0,0,0,0,0,0,MARET,POLEWALI MANDAR,BULO,2024
1957,760600504,PUSTU SULOBAJA,5,0,0,3,0,0,0,0,2,0,0,0,MARET,MAMUJU TENGAH,TOBADAK,2024
1961,760600501,PUSTU TOBADAK,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,TOBADAK,2024
1963,760600502,PUSTU POLONGAAN,3,0,0,1,1,1,0,0,0,0,0,0,MARET,MAMUJU TENGAH,TOBADAK,2024
1968,760600505,PUSTU BAMBADARU,3,0,0,0,0,1,1,0,1,0,0,0,MARET,MAMUJU TENGAH,TOBADAK,2024
1973,760600603,PUSTU RAWA MAKMUR,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,TOBADAK,2024
1977,760101404,Polindes Tabalia,0,0,0,0,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,DAPURANG,2024
1996,7604034,PUSKESMAS BATUPANGA,26,0,0,0,0,0,0,0,23,3,0,0,MARET,POLEWALI MANDAR,LUYO,2024
2003,760403417,PUSTU BATUPANGA DAALA,1,0,1,0,0,0,0,0,0,0,0,0,MARET,POLEWALI MANDAR,LUYO,2024
2012,760404703,PUSTU TAKATIDUNG,6,4,0,0,2,0,0,0,0,0,0,0,MARET,POLEWALI MANDAR,POLEWALI,2024
2022,760301401,PUSTU TAWALIAN TIMUR,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,TAWALIAN,2024
2036,7601004,UPT PUSKESMAS PASANGKAYU 1,0,0,0,0,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,PASANGKAYU,2024
2039,7601016,RSUD Kabupaten Pasangkayu,26,0,0,0,1,0,0,0,0,12,0,13,MARET,PASANGKAYU,PASANGKAYU,2024
2044,7604010,PUSKESMAS CAMPALAGIAN,19,0,0,4,0,0,0,0,14,1,0,0,MARET,POLEWALI MANDAR,CAMPALAGIAN,2024
2080,7604020,PUSKESMAS LIMBORO,15,0,1,0,2,1,4,0,6,1,0,0,MARET,POLEWALI MANDAR,LIMBORO,2024
2091,7601001,UPT PUSKESMAS SARJO,2,0,0,2,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,SARJO,2024
2119,760100804,POSKESDES BAMBAKORO,3,0,1,2,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,LARIANG,2024
2121,7601015,UPT PUSKESMAS DURIPOKU,1,0,0,1,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,DURIPOKU,2024
2128,760402807,PUSTU RUMPA,0,0,0,0,0,0,0,0,0,0,0,0,MARET,POLEWALI MANDAR,MAPILLI,2024
2141,760403803,PUSTU PATAMPANUA,0,0,0,0,0,0,0,0,0,0,0,0,MARET,POLEWALI MANDAR,MATAKALI,2024
2153,7601011,UPT PUSKESMAS BARAS 2,1,0,0,0,0,0,0,0,1,0,0,0,MARET,PASANGKAYU,BARAS,2024
2156,760101103,Pustu Towoni,0,0,0,0,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,BARAS,2024
2165,7606010,Puskesmas lara,2,0,0,0,0,0,1,0,1,0,0,0,MARET,MAMUJU TENGAH,KAROSSA,2024
2178,760601002,pustu salubiro,2,0,0,2,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,KAROSSA,2024
2187,760600203,Poskesdes Tritunggal,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,PANGALE,2024
2189,760600106,Pustu Kuo,2,0,0,0,0,0,0,0,2,0,0,0,MARET,MAMUJU TENGAH,PANGALE,2024
2192,760600205,Poskesdes Lamba- lamba,1,0,0,1,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,PANGALE,2024
2193,760600204,Pustu Kombiling,1,0,0,1,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,PANGALE,2024
2217,7603020,RUMAH SAKIT BANUA MAMASE,5,0,0,2,2,0,0,0,1,0,0,0,MARET,MAMASA,MAMASA,2024
2226,760202603,Poskesdes Kasambang,3,0,0,1,2,0,0,0,0,0,0,0,MARET,MAMUJU,TAPALANG,2024
2230,760202601,Pustu Taan,2,0,0,1,0,0,0,0,1,0,0,0,MARET,MAMUJU,TAPALANG,2024
2247,760403303,Poskesdes Amola,2,0,0,0,0,0,0,0,2,0,0,0,MARET,POLEWALI MANDAR,BINUANG,2024
2252,7604018,PUSKESMAS PAMBUSUANG,0,0,0,0,0,0,0,0,0,0,0,0,MARET,POLEWALI MANDAR,BALANIPA,2024
2264,760402208,POSKESDES TUBBI,0,0,0,0,0,0,0,0,0,0,0,0,MARET,POLEWALI MANDAR,TUTAR,2024
2265,760402201,POSKESDES RATTE,8,0,0,0,0,0,0,0,8,0,0,0,MARET,POLEWALI MANDAR,TUTAR,2024
2272,760402203,PUSTU BESOANGIN UTARA,7,0,0,0,0,0,0,0,7,0,0,0,MARET,POLEWALI MANDAR,TUTAR,2024
2276,7604029,PUSKESMAS WONOMULYO,4,0,0,1,0,0,0,0,3,0,0,0,MARET,POLEWALI MANDAR,WONOMULYO,2024
2314,7602009,PUSKESMAS BAMBU,11,0,0,1,0,0,0,7,2,1,0,0,MARET,MAMUJU,MAMUJU,2024
2324,760301004,Pustu Kalama,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,TABANG,2024
2333,760100704,POSKESDES PAJALELE,2,0,1,0,1,0,0,0,0,0,0,0,MARET,PASANGKAYU,TIKKE RAYA,2024
2334,7601007,UPT PUSKESMAS TIKKE,2,0,0,0,0,0,0,1,1,0,0,0,MARET,PASANGKAYU,TIKKE RAYA,2024
2341,760101201,Pustu Kumasari,0,0,0,0,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,SARUDU,2024
2346,7603016,PKM BUNTU MALANGKA,4,0,2,0,1,0,0,0,1,0,0,0,MARET,MAMASA,BUNTUMALANGKA,2024
2353,760301603,PUSTU PENATANGAN,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,BUNTUMALANGKA,2024
2379,7605013,PUSKESMAS SENDANA 1,3,0,1,0,2,0,0,0,0,0,0,0,MARET,MAJENE,SENDANA,2024
2383,760501314,PUSTU TALLU BANUA,3,0,0,1,0,0,1,0,0,1,0,0,MARET,MAJENE,SENDANA,2024
2384,760501315,POSKESDES TULLU BULAN,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAJENE,SENDANA,2024
2388,760501307,PUSTU PUNDAU,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAJENE,SENDANA,2024
2407,760500806,PUSTU BAMBANGAN,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAJENE,MALUNDA,2024
2414,760500808,POSKESDES LOMBONG TIMUR,1,0,0,1,0,0,0,0,0,0,0,0,MARET,MAJENE,MALUNDA,2024
2421,760301305,PUSTU MASEWE,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,NOSU,2024
2430,7602012,PUSKESMAS TOPORE,2,0,0,1,1,0,0,0,0,0,0,0,MARET,MAMUJU,PAPALANG,2024
2442,760202501,Pustu Kalonding,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU,SAMPAGA,2024
2472,760500604,Poskesdes Waigamo,2,0,2,0,0,0,0,0,0,0,0,0,MARET,MAJENE,TAMMERODO SENDANA,2024
2481,7603004,PUSKESMAS PANA',0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,PANA,2024
2482,760300401,PUSTU MANIPI',0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,PANA,2024
2498,760300202,POSKESDES UHAILANU,4,0,0,1,3,0,0,0,0,0,0,0,MARET,MAMASA,ARALLE,2024
2508,7603019,RSUD KONDO SAPATA,1,0,0,1,0,0,0,0,0,0,0,0,MARET,MAMASA,BALLA,2024
2519,7603015,PUSKESMAS RANTEBULAHAN TIMUR,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,RANTEBULAHAN TIMUR,2024
2527,7602019,Puskesmas Dungkait,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU,TAPALANG BARAT,2024
2553,760300101,Pustu Sendana,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMASA,MAMBI,2024
2562,7605002,PKBRS MAJENE,1,0,0,0,0,0,0,0,0,0,0,1,MARET,MAJENE,BANGGAE,2024
2570,7605007,PUSKESMAS TOTOLI,1,0,0,0,0,1,0,0,0,0,0,0,MARET,MAJENE,BANGGAE,2024
2583,760500303,Poskesdes Buttu Tande,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAJENE,BANGGAE TIMUR,2024
2593,760500518,PUSTU SIRINDU,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAJENE,PAMBOANG,2024
2624,7602005,PUSKESMAS RANGAS,15,0,2,5,0,0,0,1,7,0,0,0,MARET,MAMUJU,SIMBORO,2024
2625,760200501,PUSKESDES SESE SELATAN,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU,SIMBORO,2024
2633,760200407,POSKESDES PATIDDI,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU,SIMBORO,2024
2655,760600402,PKD KM 10,1,0,0,1,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,BUDONG-BUDONG,2024
2664,760600404,pustu barakkang,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,BUDONG-BUDONG,2024
2698,7606007,PUSKESMAS TOPOYO,1,0,0,0,0,0,0,0,1,0,0,0,MARET,MAMUJU TENGAH,TOPOYO,2024
2710,760600804,PUSTU TABOLANG,3,1,0,1,1,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,TOPOYO,2024
2716,760600801,PUSTU BAMBAMANURUNG,0,0,0,0,0,0,0,0,0,0,0,0,MARET,MAMUJU TENGAH,TOPOYO,2024
2726,760100207,PUSTU BAMBAIRA,0,0,0,0,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,BAMBAIRA,2024
2733,7604023,PUSKESMAS MATANGNGA,3,0,0,2,0,0,0,0,1,0,0,0,MARET,POLEWALI MANDAR,MATANGNGA,2024
2743,760100313,Pustu Sawi,1,0,1,0,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,BAMBALAMOTU,2024
2746,760100307,Poskesdes Hikma,0,0,0,0,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,BAMBALAMOTU,2024
2753,760100302,Pustu Kalola,0,0,0,0,0,0,0,0,0,0,0,0,MARET,PASANGKAYU,BAMBALAMOTU,2024
2759,760100207,PUSTU BAMBAIRA,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,PASANGKAYU,BAMBAIRA,2024
2767,760100313,Pustu Sawi,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,PASANGKAYU,BAMBALAMOTU,2024
2770,760100307,Poskesdes Hikma,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,PASANGKAYU,BAMBALAMOTU,2024
2777,760100302,Pustu Kalola,1,0,0,0,0,0,0,0,1,0,0,0,APRIL,PASANGKAYU,BAMBALAMOTU,2024
2783,7606007,PUSKESMAS TOPOYO,2,0,0,0,0,0,0,0,2,0,0,0,APRIL,MAMUJU TENGAH,TOPOYO,2024
2795,760600804,PUSTU TABOLANG,7,0,0,3,0,1,0,0,3,0,0,0,APRIL,MAMUJU TENGAH,TOPOYO,2024
2801,760600801,PUSTU BAMBAMANURUNG,2,0,1,0,0,1,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,TOPOYO,2024
2809,7604023,PUSKESMAS MATANGNGA,10,0,3,3,1,0,2,0,1,0,0,0,APRIL,POLEWALI MANDAR,MATANGNGA,2024
2838,7602019,Puskesmas Dungkait,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU,TAPALANG BARAT,2024
2864,760600402,PKD KM 10,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,BUDONG-BUDONG,2024
2873,760600404,pustu barakkang,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU TENGAH,BUDONG-BUDONG,2024
2892,760300101,Pustu Sendana,8,0,2,2,4,0,0,0,0,0,0,0,APRIL,MAMASA,MAMBI,2024
2903,760301305,PUSTU MASEWE,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMASA,NOSU,2024
2912,7602012,PUSKESMAS TOPORE,15,0,4,0,3,0,0,0,8,0,0,0,APRIL,MAMUJU,PAPALANG,2024
2928,7602005,PUSKESMAS RANGAS,21,0,4,4,4,0,1,0,7,1,0,0,APRIL,MAMUJU,SIMBORO,2024
2929,760200501,PUSKESDES SESE SELATAN,5,0,0,0,0,0,0,5,0,0,0,0,APRIL,MAMUJU,SIMBORO,2024
2937,760200407,POSKESDES PATIDDI,3,0,0,1,2,0,0,0,0,0,0,0,APRIL,MAMUJU,SIMBORO,2024
2941,760500518,PUSTU SIRINDU,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAJENE,PAMBOANG,2024
2980,7605002,PKBRS MAJENE,2,0,0,0,2,0,0,0,0,0,0,0,APRIL,MAJENE,BANGGAE,2024
2988,7605007,PUSKESMAS TOTOLI,3,0,0,1,2,0,0,0,0,0,0,0,APRIL,MAJENE,BANGGAE,2024
3002,760500303,Poskesdes Buttu Tande,1,0,0,0,1,0,0,0,0,0,0,0,APRIL,MAJENE,BANGGAE TIMUR,2024
3011,760500806,PUSTU BAMBANGAN,2,0,1,0,0,1,0,0,0,0,0,0,APRIL,MAJENE,MALUNDA,2024
3018,760500808,POSKESDES LOMBONG TIMUR,1,0,0,1,0,0,0,0,0,0,0,0,APRIL,MAJENE,MALUNDA,2024
3022,7603016,PKM BUNTU MALANGKA,1,0,0,0,1,0,0,0,0,0,0,0,APRIL,MAMASA,BUNTUMALANGKA,2024
3029,760301603,PUSTU PENATANGAN,3,0,0,0,2,0,0,0,1,0,0,0,APRIL,MAMASA,BUNTUMALANGKA,2024
3036,760202501,Pustu Kalonding,1,0,0,1,0,0,0,0,0,0,0,0,APRIL,MAMUJU,SAMPAGA,2024
3049,760501002,PUSTU ULUMANDA,4,0,0,4,0,0,0,0,0,0,0,0,APRIL,MAJENE,ULUMANDA,2024
3056,7604021,PUSKESMAS TUTALLU,2,0,2,0,0,0,0,0,0,0,0,0,APRIL,POLEWALI MANDAR,ALLU,2024
3058,760402103,POSKESDES PAO - PAO,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,POLEWALI MANDAR,ALLU,2024
3065,760300608,PUSTU TABONE,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMASA,SUMARORONG,2024
3082,7602030,PKM Bonehau Mesa Kada,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU,BONEHAU,2024
3091,760300202,POSKESDES UHAILANU,1,0,0,0,1,0,0,0,0,0,0,0,APRIL,MAMASA,ARALLE,2024
3106,760500604,Poskesdes Waigamo,3,0,0,3,0,0,0,0,0,0,0,0,APRIL,MAJENE,TAMMERODO SENDANA,2024
3121,7603019,RSUD KONDO SAPATA,1,0,0,0,0,0,0,0,1,0,0,0,APRIL,MAMASA,BALLA,2024
3132,7603015,PUSKESMAS RANTEBULAHAN TIMUR,2,0,0,1,0,0,0,0,1,0,0,0,APRIL,MAMASA,RANTEBULAHAN TIMUR,2024
3140,7603004,PUSKESMAS PANA',10,0,1,0,3,0,0,0,6,0,0,0,APRIL,MAMASA,PANA,2024
3141,760300401,PUSTU MANIPI',2,0,2,0,0,0,0,0,0,0,0,0,APRIL,MAMASA,PANA,2024
3155,7605013,PUSKESMAS SENDANA 1,4,0,0,2,2,0,0,0,0,0,0,0,APRIL,MAJENE,SENDANA,2024
3159,760501314,PUSTU TALLU BANUA,1,0,0,0,1,0,0,0,0,0,0,0,APRIL,MAJENE,SENDANA,2024
3160,760501315,POSKESDES TULLU BULAN,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAJENE,SENDANA,2024
3164,760501307,PUSTU PUNDAU,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAJENE,SENDANA,2024
3203,7605011,PKM SENDANA II,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAJENE,TUBO SENDANA,2024
3204,760501108,"PRAKTEK MANDIRI BIDAN NURAENI, S.ST,",0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAJENE,TUBO SENDANA,2024
3219,7602020,Puskesmas Tampa Padang,24,0,0,5,0,1,0,7,11,0,0,0,APRIL,MAMUJU,KALUKKU,2024
3226,7602022,Puskesmas Ranga- Ranga,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMUJU,KALUKKU,2024
3285,7602009,PUSKESMAS BAMBU,3,0,0,3,0,0,0,0,0,0,0,0,APRIL,MAMUJU,MAMUJU,2024
3295,760301004,Pustu Kalama,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMASA,TABANG,2024
3300,760202603,Poskesdes Kasambang,1,0,0,1,0,0,0,0,0,0,0,0,APRIL,MAMUJU,TAPALANG,2024
3304,760202601,Pustu Taan,4,0,0,2,0,1,0,0,1,0,0,0,APRIL,MAMUJU,TAPALANG,2024
3309,7604029,PUSKESMAS WONOMULYO,9,0,0,3,0,0,0,0,6,0,0,0,APRIL,POLEWALI MANDAR,WONOMULYO,2024
3331,760402208,POSKESDES TUBBI,25,0,23,0,0,0,0,0,2,0,0,0,APRIL,POLEWALI MANDAR,TUTAR,2024
3332,760402201,POSKESDES RATTE,15,0,0,5,10,0,0,0,0,0,0,0,APRIL,POLEWALI MANDAR,TUTAR,2024
3339,760402203,PUSTU BESOANGIN UTARA,9,0,0,0,0,0,0,0,9,0,0,0,APRIL,POLEWALI MANDAR,TUTAR,2024
3349,7603020,RUMAH SAKIT BANUA MAMASE,6,0,0,1,1,0,0,0,4,0,0,0,APRIL,MAMASA,MAMASA,2024
3359,760402807,PUSTU RUMPA,1,0,0,0,0,0,0,0,1,0,0,0,APRIL,POLEWALI MANDAR,MAPILLI,2024
3370,7601015,UPT PUSKESMAS DURIPOKU,2,0,1,0,0,0,0,0,1,0,0,0,APRIL,PASANGKAYU,DURIPOKU,2024
3397,760100804,POSKESDES BAMBAKORO,2,0,0,0,0,0,0,0,2,0,0,0,APRIL,PASANGKAYU,LARIANG,2024
3408,7601004,UPT PUSKESMAS PASANGKAYU 1,7,0,2,1,0,0,0,0,4,0,0,0,APRIL,PASANGKAYU,PASANGKAYU,2024
3411,7601016,RSUD Kabupaten Pasangkayu,20,0,0,0,0,0,0,0,0,17,0,3,APRIL,PASANGKAYU,PASANGKAYU,2024
3416,7604010,PUSKESMAS CAMPALAGIAN,11,0,0,2,1,0,0,0,7,1,0,0,APRIL,POLEWALI MANDAR,CAMPALAGIAN,2024
3444,760301401,PUSTU TAWALIAN TIMUR,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,MAMASA,TAWALIAN,2024
3449,7604034,PUSKESMAS BATUPANGA,4,0,1,0,0,0,0,0,3,0,0,0,APRIL,POLEWALI MANDAR,LUYO,2024
3456,760403417,PUSTU BATUPANGA DAALA,2,0,1,0,1,0,0,0,0,0,0,0,APRIL,POLEWALI MANDAR,LUYO,2024
3465,760404703,PUSTU TAKATIDUNG,17,1,5,2,9,0,0,0,0,0,0,0,APRIL,POLEWALI MANDAR,POLEWALI,2024
3476,760403803,PUSTU PATAMPANUA,2,0,0,0,2,0,0,0,0,0,0,0,APRIL,POLEWALI MANDAR,MATAKALI,2024
3492,7601001,UPT PUSKESMAS SARJO,5,1,0,3,0,0,0,0,1,0,0,0,APRIL,PASANGKAYU,SARJO,2024
3533,7604020,PUSKESMAS LIMBORO,11,0,1,0,0,1,8,0,1,0,0,0,APRIL,POLEWALI MANDAR,LIMBORO,2024
3536,760403705,Poskesdes Pulliwa,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,POLEWALI MANDAR,BULO,2024
3557,760403303,Poskesdes Amola,5,0,0,2,0,0,2,0,1,0,0,0,APRIL,POLEWALI MANDAR,BINUANG,2024
3564,760101201,Pustu Kumasari,4,0,0,1,0,0,0,0,3,0,0,0,APRIL,PASANGKAYU,SARUDU,2024
3574,760100704,POSKESDES PAJALELE,3,0,0,0,2,1,0,0,0,0,0,0,APRIL,PASANGKAYU,TIKKE RAYA,2024
3575,7601007,UPT PUSKESMAS TIKKE,0,0,0,0,0,0,0,0,0,0,0,0,APRIL,PASANGKAYU,TIKKE RAYA,2024
